"name","url","views"
"Dashboard2","https://opendata.socrata.com/dataset/Dashboard2/nv6e-j66c","7"
"CA earthquake map 2003 - 2013","https://opendata.socrata.com/dataset/CA-earthquake-map-2003-2013/efcq-kr8c","28"
"State of Indiana Government Office Locations","https://opendata.socrata.com/Government/State-of-Indiana-Government-Office-Locations/6qzn-7cnz","10"
"ERB_Distribution Map","https://opendata.socrata.com/dataset/ERB_Distribution-Map/k7v6-qfgb","2"
"State Capitol Locations","https://opendata.socrata.com/Government/State-Capitol-Locations/rjgj-344y","15"
"a","https://opendata.socrata.com/Government/a/88hv-yuyh","16"
"Microsoft 70-486 exam","https://opendata.socrata.com/Education/Microsoft-70-486-exam/srn7-tiiw","66"
"CT 2012 Spending by Agency","https://opendata.socrata.com/Government/CT-2012-Spending-by-Agency/n7mu-sspr","8"
"Top 15 Hispanic Dolls (Ranked in Order)","https://opendata.socrata.com/dataset/Top-15-Hispanic-Dolls-Ranked-in-Order-/586s-2zps","3,342"
"Newspapers/Wires Covering Federal Agencies","https://opendata.socrata.com/Education/Newspapers-Wires-Covering-Federal-Agencies/8zkb-rm5a","3,573"
"Capital Purchase Program Transactions","https://opendata.socrata.com/Government/Capital-Purchase-Program-Transactions/vfi8-m34e","3,045"
"Analytical Anarchism Literature","https://opendata.socrata.com/Education/Analytical-Anarchism-Literature/bggg-qpgz","3,458"
"Expenditure Report Period Ending 3/31/2011","https://opendata.socrata.com/Government/Expenditure-Report-Period-Ending-3-31-2011/cddz-6862","3,422"
"Boise: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Boise-Drinking-Water-RadNet-Laboratory-Analysis/sw8k-zz68","3,397"
"U.S. Congress","https://opendata.socrata.com/Government/U-S-Congress/45vt-g2zi","2,145"
"State Farm Deer Collision Data","https://opendata.socrata.com/dataset/State-Farm-Deer-Collision-Data/rtpb-yucm","3,148"
"Garda All","https://opendata.socrata.com/dataset/Garda-All/dxx6-qun4","5,928"
"Jacques-Libre cours","https://opendata.socrata.com/dataset/Jacques-Libre-cours/sjgv-dvi3","3,078"
"Collier County Intersections","https://opendata.socrata.com/dataset/Collier-County-Intersections/m72s-998v","3,745"
"Open Data Sites Around the World","https://opendata.socrata.com/dataset/Open-Data-Sites-Around-the-World/94yk-sv28","3,987"
"SF API 2010 scores.csv","https://opendata.socrata.com/Education/SF-API-2010-scores-csv/pnh7-28ve","3,628"
"SMC API 2010 scores.xls","https://opendata.socrata.com/Education/SMC-API-2010-scores-xls/r884-455n","3,568"
"AKC's Top 50 Dog Breeds","https://opendata.socrata.com/dataset/AKC-s-Top-50-Dog-Breeds/2es9-pgpu","4,477"
"2009 NFL Schedule","https://opendata.socrata.com/Fun/2009-NFL-Schedule/4b3q-d976","2,681"
"1990-1999 Reported Aircraft Wildlife (Bird) Strikes","https://opendata.socrata.com/Government/1990-1999-Reported-Aircraft-Wildlife-Bird-Strikes/inea-i3an","2,167"
"White House Staff Salaries","https://opendata.socrata.com/dataset/White-House-Staff-Salaries/3s73-w77u","3,402"
"Oklahoma Stimulus non-reporters","https://opendata.socrata.com/Government/Oklahoma-Stimulus-non-reporters/cbmp-fkgk","3,427"
"Bookshelf 4 - B/Ds annual reports","https://opendata.socrata.com/Government/Bookshelf-4-B-Ds-annual-reports/gcei-bxi7","3,634"
"World news site traffic chart","https://opendata.socrata.com/dataset/World-news-site-traffic-chart/gafn-f9gr","4,893"
"Top 5,000 Companies from INC.com","https://opendata.socrata.com/Business/Top-5-000-Companies-from-INC-com/n4ex-cets","2,636"
"Las Vegas: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Las-Vegas-Drinking-Water-RadNet-Laboratory-Analysi/psuy-f4ih","4,068"
"Reno: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Reno-Milk-RadNet-Laboratory-Analysis/tux7-a88y","3,783"
"Las Vegas: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Las-Vegas-Air-Filter-Cartridge-RadNet-Laboratory-A/grbr-cp4s","4,035"
"Spokane: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Spokane-Milk-RadNet-Laboratory-Analysis/jt9u-bhsf","4,105"
"New York: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/New-York-Drinking-Water-RadNet-Laboratory-Analysis/s4px-h2b4","3,936"
"St. Paul: Precipitation RadNet Laboratory Analysis","https://opendata.socrata.com/Government/St-Paul-Precipitation-RadNet-Laboratory-Analysis/df8q-c83t","3,827"
"Alberta Bitumen Upgrading","https://opendata.socrata.com/dataset/Alberta-Bitumen-Upgrading/dp2g-3mg7","3,678"
"South Lee County Intersections","https://opendata.socrata.com/dataset/South-Lee-County-Intersections/z9da-9rtx","3,746"
"OECD Broadband Average Download Speed by Country","https://opendata.socrata.com/dataset/OECD-Broadband-Average-Download-Speed-by-Country/jnqr-srth","4,294"
"American Rhetoric's Top 100 Speeches of the 20th Century","https://opendata.socrata.com/dataset/American-Rhetoric-s-Top-100-Speeches-of-the-20th-C/2wqi-bkqm","4,536"
"YouTube most viewed ANIMAL videos","https://opendata.socrata.com/dataset/YouTube-most-viewed-ANIMAL-videos/ck3r-eyyf","4,296"
"Interagency Ocean Policy Task Force Framework Comments","https://opendata.socrata.com/Government/Interagency-Ocean-Policy-Task-Force-Framework-Comm/y347-w3ye","4,264"
"2010 El Tour de Tucson","https://opendata.socrata.com/dataset/2010-El-Tour-de-Tucson/h9hj-t6ti","4,359"
"House Committee Disbursements Summary 2009 Q3","https://opendata.socrata.com/Government/House-Committee-Disbursements-Summary-2009-Q3/jrzy-2ik9","4,277"
"CCS Funding Map","https://opendata.socrata.com/dataset/CCS-Funding-Map/ypr5-uyeq","4,111"
"Cash for Clunkers Separated by Make","https://opendata.socrata.com/Government/Cash-for-Clunkers-Separated-by-Make/6k5e-6bkv","3,334"
"Mapa de los Proyectos de Inversión Pública 2011 en Ejecución","https://opendata.socrata.com/Government/Mapa-de-los-Proyectos-de-Inversi-n-P-blica-2011-en/6v98-45z7","4,254"
"Utah Average Wage For Hourly Workers","https://opendata.socrata.com/dataset/Utah-Average-Wage-For-Hourly-Workers/us9r-qb2p","3,440"
"DATA CATATAN PRIBADI","https://opendata.socrata.com/Education/DATA-CATATAN-PRIBADI/578k-yau7","16"
"Timeline view of registered Syrian Refugees to October 2013","https://opendata.socrata.com/Government/Timeline-view-of-registered-Syrian-Refugees-to-Oct/fgpg-y7qr","19"
"New Santa Fe Non-Profit View","https://opendata.socrata.com/dataset/New-Santa-Fe-Non-Profit-View/v9yg-grs9","21"
"tn precip nuclide","https://opendata.socrata.com/Government/tn-precip-nuclide/h3cm-6w5h","18"
"FY 2013 DHS Expenditures by Object Class Name","https://opendata.socrata.com/Government/FY-2013-DHS-Expenditures-by-Object-Class-Name/74vr-irb4","4"
"Bigg Boss Episodes","https://opendata.socrata.com/Fun/Bigg-Boss-Episodes/y27p-zhks","6"
"Massage in Burlington","https://opendata.socrata.com/Business/Massage-in-Burlington/9dwt-dppt","7"
"Data Visualization Heat Map","https://opendata.socrata.com/Education/Data-Visualization-Heat-Map/sxe5-9zfj","1,059"
"Reordered Columns","https://opendata.socrata.com/Government/Reordered-Columns/9jam-4r8d","4"
"Spa in Burlington","https://opendata.socrata.com/Business/Spa-in-Burlington/ha5y-enxf","5"
"2007 Virginia RTIP Project Cost by Agency","https://opendata.socrata.com/Government/2007-Virginia-RTIP-Project-Cost-by-Agency/fsk9-cvte","3"
"Outpatient Rehab Florida","https://opendata.socrata.com/dataset/Outpatient-Rehab-Florida/bdqg-e33u","2"
"pie chart 2","https://opendata.socrata.com/Government/pie-chart-2/fztm-u2ra","3"
"FY 2013 DNR Expenditures by Object Class Name","https://opendata.socrata.com/Government/FY-2013-DNR-Expenditures-by-Object-Class-Name/it47-9bpa","5"
"Chicago's 19th District Contact Cards For 2012-2013","https://opendata.socrata.com/Government/Chicago-s-19th-District-Contact-Cards-For-2012-201/6gqi-4u4s","2,992"
"MIState Parks","https://opendata.socrata.com/Government/MIState-Parks/pe45-9csx","13"
"Microsoft 70-599 Exam","https://opendata.socrata.com/Education/Microsoft-70-599-Exam/fidp-5c4e","14"
"Payroll Report - End Date 12/04/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-12-04-2013/qjhd-meha","247"
"Sport eredmények","https://opendata.socrata.com/Education/Sport-eredm-nyek/muw2-ekwn","4"
"Outpatient Drug Rehab","https://opendata.socrata.com/dataset/Outpatient-Drug-Rehab/njn2-jru4","3"
"Microsoft 70-536 Exam","https://opendata.socrata.com/dataset/Microsoft-70-536-Exam/sge7-h33g","7"
"Payroll Report - End Date 07/03/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-07-03-2013/e7uc-2wmj","215"
"Population US","https://opendata.socrata.com/Government/Population-US/99qe-um8t","9"
"datarismu","https://opendata.socrata.com/Education/datarismu/j3iz-wbck","7"
"CITY OF NIAGARA FALLS, NY CASINO FUNDS AS OF 10-19-2013","https://opendata.socrata.com/dataset/CITY-OF-NIAGARA-FALLS-NY-CASINO-FUNDS-AS-OF-10-19-/rs42-r572","24"
"Sample Disclosure","https://opendata.socrata.com/dataset/Sample-Disclosure/mrsh-qj2z","7"
"closeupNoblesvilleStateAgencies","https://opendata.socrata.com/Government/closeupNoblesvilleStateAgencies/kgqe-wwjm","22"
"OceanLlama Louisville Timelapse Locations","https://opendata.socrata.com/dataset/OceanLlama-Louisville-Timelapse-Locations/jgi2-x7zw","84"
"Condensed","https://opendata.socrata.com/dataset/Condensed/cvtp-fe6r","4"
"State Expenditures by FY and Fiscal Period","https://opendata.socrata.com/Government/State-Expenditures-by-FY-and-Fiscal-Period/ev72-cqc9","13"
"varicose veins treatment","https://opendata.socrata.com/Business/varicose-veins-treatment/9sjs-wq6r","2"
"Treatment for veins","https://opendata.socrata.com/Business/Treatment-for-veins/st3a-spam","4"
"Previous","https://opendata.socrata.com/dataset/Previous/4zng-ybgk","2"
"Payroll Report - End Date 10/09/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-10-09-2013/kxns-csi3","161"
"ERB Distribution","https://opendata.socrata.com/dataset/ERB-Distribution/7hnp-vynq","4"
"Payroll Report - End Date 04/10/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-04-10-2013/56qf-8ein","320"
"Grid Refuse","https://opendata.socrata.com/Government/Grid-Refuse/t4uh-6xie","25"
"Interracial Marriage Growth Chart 1980-2010","https://opendata.socrata.com/dataset/Interracial-Marriage-Growth-Chart-1980-2010/v39z-d6rb","17"
"Depo Cikarang- B","https://opendata.socrata.com/Business/Depo-Cikarang-B/2xg3-xax9","8"
"【教育部】 十一月五日 – 十二日 的新人 [加 D1 - D3 派包]","https://opendata.socrata.com/dataset/-D1-D3-/cd9y-3cbq","8"
"Pittsburgh: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Pittsburgh-Drinking-Water-RadNet-Laboratory-Analys/wi22-74nr","2,796"
"Salt Lake City: Air Filter & Cartridge Laboratory Analysis","https://opendata.socrata.com/Government/Salt-Lake-City-Air-Filter-Cartridge-Laboratory-Ana/unzu-rp8w","2,866"
"Pittsburgh: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Pittsburgh-Milk-RadNet-Laboratory-Analysis/asc4-h2qm","2,777"
"Percent Population Below National Poverty Line","https://opendata.socrata.com/Government/Percent-Population-Below-National-Poverty-Line/p6e3-8c8q","2,650"
"Oklahoma State Employees Top 100, June 2009","https://opendata.socrata.com/Government/Oklahoma-State-Employees-Top-100-June-2009/hrf3-988z","2,744"
"Preserving Jobs in Education","https://opendata.socrata.com/dataset/Preserving-Jobs-in-Education/ssr5-qq8e","2,923"
"Innovation Funding Map","https://opendata.socrata.com/dataset/Innovation-Funding-Map/iq6m-wgm5","2,622"
"Seattle Precipitation Daily Stats","https://opendata.socrata.com/dataset/Seattle-Precipitation-Daily-Stats/fndr-efrg","2,206"
"Boston: Precipitation RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Boston-Precipitation-RadNet-Laboratory-Analysis/zuyg-zdqp","2,689"
"Tuition at Gallaudet and Howard consistently remained lower than the national average for private universities.","https://opendata.socrata.com/dataset/Tuition-at-Gallaudet-and-Howard-consistently-remai/4b5s-y5wh","2,573"
"2009 Grade National Chess Tournament, Dallas TX","https://opendata.socrata.com/dataset/2009-Grade-National-Chess-Tournament-Dallas-TX/p2gq-b4rb","2,803"
"Juneau: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Juneau-Air-Filter-Cartridge-RadNet-Laboratory-Anal/r9sy-j65i","2,949"
"Ambassadors","https://opendata.socrata.com/dataset/Ambassadors/fri5-dmsn","2,999"
"Preserving and Maintaining Our National Parks","https://opendata.socrata.com/dataset/Preserving-and-Maintaining-Our-National-Parks/vfr6-zjm2","2,981"
"Venture Capital Investments - Seattle","https://opendata.socrata.com/Business/Venture-Capital-Investments-Seattle/6754-cr6t","2,134"
"State Tax Burdens vs. Population Growth","https://opendata.socrata.com/Government/State-Tax-Burdens-vs-Population-Growth/w684-d4vk","2,753"
"Ward 2 Results","https://opendata.socrata.com/dataset/Ward-2-Results/akg7-mdcn","2,741"
"Ning Directory Gold Communities","https://opendata.socrata.com/Business/Ning-Directory-Gold-Communities/n7zj-wg6i","2,726"
"Blogs and Weblogs","https://opendata.socrata.com/Education/Blogs-and-Weblogs/avn7-c8fd","2,953"
"Watertown, MA August 2011 building permits","https://opendata.socrata.com/dataset/Watertown-MA-August-2011-building-permits/np2v-n5ix","3,071"
"Updated Principles and Guidelines for Water and Land Related Resources Implementation Studies","https://opendata.socrata.com/dataset/Updated-Principles-and-Guidelines-for-Water-and-La/f8yj-kspe","3,366"
"Maine Population By Town","https://opendata.socrata.com/Government/Maine-Population-By-Town/ndfi-nmyu","3,139"
"Philadelphia: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Philadelphia-Drinking-Water-RadNet-Laboratory-Anal/cr3d-4yn3","2,970"
"Troops In Afghanistan By Country","https://opendata.socrata.com/dataset/Troops-In-Afghanistan-By-Country/xjiz-z25n","2,870"
"Dutch Harbor: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Dutch-Harbor-Air-Filter-Cartridge-RadNet-Laborator/4bgj-nvxt","2,933"
"International Water Conference Proceedings - 1940-2009","https://opendata.socrata.com/Education/International-Water-Conference-Proceedings-1940-20/cf4m-tur8","2,942"
"Average Salary by Employee Position","https://opendata.socrata.com/Government/Average-Salary-by-Employee-Position/4bhg-tuuc","2,435"
"Strengthening America’s Transportation Network for the 21st Century","https://opendata.socrata.com/dataset/Strengthening-America-s-Transportation-Network-for/4q5i-y7hd","2,869"
"waivers-final-table","https://opendata.socrata.com/Government/waivers-final-table/x63r-3x8s","3,217"
"49ers 2009 Schedule","https://opendata.socrata.com/Fun/49ers-2009-Schedule/br2v-uxu6","2,156"
"Black Friday Deals 2009","https://opendata.socrata.com/Fun/Black-Friday-Deals-2009/uswq-fwhg","2,643"
"FAS expenses 2005","https://opendata.socrata.com/dataset/FAS-expenses-2005/xx5i-ia8y","3,105"
"Govenment Employee Discounts","https://opendata.socrata.com/Government/Govenment-Employee-Discounts/3592-x988","3,068"
"Richland: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Richland-Drinking-Water-RadNet-Laboratory-Analysis/z4hz-7suz","3,169"
"United States Total Population Timeline","https://opendata.socrata.com/dataset/United-States-Total-Population-Timeline/zdus-tcjk","2,642"
"Transportation Funding Map","https://opendata.socrata.com/dataset/Transportation-Funding-Map/n37v-z5pi","3,043"
"NUEVOS EESS - MINISTERIO DE SALUD 2012","https://opendata.socrata.com/Government/NUEVOS-EESS-MINISTERIO-DE-SALUD-2012/kqgx-8pdr","3,034"
"Recent Confirmations First","https://opendata.socrata.com/dataset/Recent-Confirmations-First/fnb6-v6gp","3,336"
"PERAB Public Comments","https://opendata.socrata.com/Government/PERAB-Public-Comments/iwj9-vtua","2,935"
"Troops In Afghanistan By Country","https://opendata.socrata.com/dataset/Troops-In-Afghanistan-By-Country/qspj-xerw","2,976"
"tech companies map","https://opendata.socrata.com/Business/tech-companies-map/845p-pigp","3"
"DATABASE ALUMNI SMADA GENTENG","https://opendata.socrata.com/dataset/DATABASE-ALUMNI-SMADA-GENTENG/wqwj-m8y2","3"
"varicose vein treatment Helena","https://opendata.socrata.com/Business/varicose-vein-treatment-Helena/rb7h-822b","3"
"DATABASE ALUMNI SMADA GENTENG-2","https://opendata.socrata.com/dataset/DATABASE-ALUMNI-SMADA-GENTENG-2/xg32-kzh8","2"
"Varicose and spider vein treatment","https://opendata.socrata.com/Business/Varicose-and-spider-vein-treatment/vh8z-ddex","2"
"Databasepenghulu","https://opendata.socrata.com/Personal/Databasepenghulu/wivz-ayrs","4"
"COURSES","https://opendata.socrata.com/Education/COURSES/5i9g-7r5n","9"
"CT- Expenditures- FY2012","https://opendata.socrata.com/Government/CT-Expenditures-FY2012/cib3-w35h","1,740"
"MIOil And Gas Wells","https://opendata.socrata.com/Government/MIOil-And-Gas-Wells/ixt6-qcyf","89"
"Remove spider veins in Montana","https://opendata.socrata.com/dataset/Remove-spider-veins-in-Montana/q2y3-2yvc","6"
"Online Wholesale Shoes Thailand","https://opendata.socrata.com/Education/Online-Wholesale-Shoes-Thailand/hbvb-8y5u","49"
"spider veins and varicose veins","https://opendata.socrata.com/Business/spider-veins-and-varicose-veins/e5g9-isvz","2"
"IT","https://opendata.socrata.com/Business/IT/xaih-w9ka","9"
"Maps","https://opendata.socrata.com/dataset/Maps/mvj3-ds8s","20"
"Filter1","https://opendata.socrata.com/dataset/Filter1/jyp2-p5au","3"
"Varicose and spider vein treatment","https://opendata.socrata.com/Business/Varicose-and-spider-vein-treatment/jvxh-bvxq","3"
"varicose vein treatment Helena","https://opendata.socrata.com/Business/varicose-vein-treatment-Helena/jwps-ejps","2"
"Jerusalem Kennel","https://opendata.socrata.com/Business/Jerusalem-Kennel/732f-x9tk","5"
